,row,Species,RPM,adjustedRPM,microbial %,Hits,Truth,Run,RPMThreshold,sampleType,cycles,organism,total reads,dilution factor,nanodrop
0,1138,Pseudomonas sp. LM13,0.0,0.0,0.0,0.0,Extra TN,BF23bc,0.1,Peritoneal Fluid,6.0,nan,6441647.0,1.0,
0,1153LW6,Propionibacterium acnes,51.57069415102952,6.44633676887869,0.7716129032258064,598.0,FP,BF23bc,0.1,Pleural Fluid,10.0,nan,11595733.0,1.0,
0,1153LW6,Achromobacter xylosoxidans,0.603670332871583,0.07545879160894788,0.00903225806451613,7.0,Extra TN,BF23bc,0.1,Pleural Fluid,10.0,nan,11595733.0,1.0,
0,1153LW6,Variovorax paradoxus,0.5174317138899284,0.06467896423624105,0.007741935483870968,6.0,Extra TN,BF23bc,0.1,Pleural Fluid,10.0,nan,11595733.0,1.0,
0,1153LW6,Rhodopseudomonas palustris,0.3449544759266189,0.04311930949082736,0.005161290322580645,4.0,Extra TN,BF23bc,0.1,Pleural Fluid,10.0,nan,11595733.0,1.0,
0,1153LW6,Halomonas elongata,0.3449544759266189,0.04311930949082736,0.005161290322580645,4.0,Extra TN,BF23bc,0.1,Pleural Fluid,10.0,nan,11595733.0,1.0,
0,1168LW25,Xanthomonas campestris,0.13774558143167523,0.13774558143167523,0.030303030303030304,1.0,TN,BF23bc,0.1,Peritoneal Fluid,7.0,nan,7259761.0,1.0,
0,1168LW25,Acetobacter nitrogenifigens,0.0,0.0,0.0,0.0,Extra TN,BF23bc,0.1,Peritoneal Fluid,7.0,nan,7259761.0,1.0,
0,1168LW25,Pseudomonas putida,0.0,0.0,0.0,0.0,Extra TN,BF23bc,0.1,Peritoneal Fluid,7.0,nan,7259761.0,1.0,
0,1168LW25,Pseudomonas sp. LM13,0.0,0.0,0.0,0.0,Extra TN,BF23bc,0.1,Peritoneal Fluid,7.0,nan,7259761.0,1.0,
0,1168LW25,Pseudomonas sp. JR1,0.0,0.0,0.0,0.0,Extra TN,BF23bc,0.1,Peritoneal Fluid,7.0,nan,7259761.0,1.0,
0,1111,Enterobacter cloacae,2.544343130114527,0.05622257128029339,0.03680981595092025,12.0,TN,BF23bc,0.1,CSF,12.5,nan,4716345.0,1.0,
0,1111,Stenotrophomonas maltophilia,2.3323145359383166,0.05153735700693561,0.03374233128834356,11.0,Extra TN,BF23bc,0.1,CSF,12.5,nan,4716345.0,1.0,
0,1111,Thermus thermophilus,2.3323145359383166,0.05153735700693561,0.03374233128834356,11.0,Extra TN,BF23bc,0.1,CSF,12.5,nan,4716345.0,1.0,
0,1111,Citrobacter freundii,1.4842001592334741,0.03279649991350448,0.02147239263803681,7.0,Extra TN,BF23bc,0.1,CSF,12.5,nan,4716345.0,1.0,
0,1111,Achromobacter xylosoxidans,1.4842001592334741,0.03279649991350448,0.02147239263803681,7.0,Extra TN,BF23bc,0.1,CSF,12.5,nan,4716345.0,1.0,
0,976,Achromobacter xylosoxidans,437.5730117762948,618.8216877824782,0.7892037440697526,6155.0,TP,BF22cd,0.1,BAL,6.5,Bacteria,14066224.0,1.0,
0,976,Staphylococcus epidermidis,76.99294423293699,108.88446594125487,0.13886395691755354,1083.0,FP,BF22cd,0.1,BAL,6.5,Bacteria,14066224.0,1.0,
0,976,Pseudomonas pseudoalcaligenes,2.2038608229187875,3.1167298653544795,0.003974868572893961,31.0,Extra FP,BF22cd,0.1,BAL,6.5,Bacteria,14066224.0,1.0,
0,976,Staphylococcus aureus,1.7062148306468032,0.0,0.003077317604821131,24.0,Extra TN,BF22cd,0.1,BAL,6.5,Bacteria,14066224.0,1.0,
0,976,Neisseria elongata,1.350753407595386,1.9102537884430681,0.0024362097704833953,19.0,Extra FP,BF22cd,0.1,BAL,6.5,Bacteria,14066224.0,1.0,
0,977,Enterobacter cloacae,0.10152089467521892,0.14357222611394513,0.02158273381294964,3.0,FP,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Pseudomonas aeruginosa,0.06768059645014594,0.09571481740929676,0.014388489208633094,2.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Pseudomonas pseudoalcaligenes,0.06768059645014594,0.09571481740929676,0.014388489208633094,2.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Escherichia coli,0.06768059645014594,0.0885362061035995,0.014388489208633094,2.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Thauera sp. MZ1T,0.03384029822507297,0.04785740870464838,0.007194244604316547,1.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,979,Citrobacter freundii,0.4348925845215097,0.4348925845215097,0.1702127659574468,8.0,FP,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Enterobacter asburiae,0.32616943839113227,0.30442480916505676,0.1276595744680851,6.0,Extra FP,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Propionibacterium acnes,0.21744629226075485,0.21744629226075485,0.0851063829787234,4.0,Extra FP,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Lysinibacillus varians,0.10872314613037742,0.10872314613037742,0.0425531914893617,2.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Burkholderia lata,0.10872314613037742,0.10872314613037742,0.0425531914893617,2.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,980,Citrobacter freundii,0.45680038736672846,0.32300665155565544,0.1794871794871795,7.0,FP,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Enterobacter cloacae,0.39154318917148156,0.2607125116127791,0.15384615384615385,6.0,Extra FP,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Providencia stuartii,0.06525719819524692,0.02999347478731086,0.02564102564102564,1.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Asticcacaulis excentricus,0.06525719819524692,0.04614380736509363,0.02564102564102564,1.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Pseudomonas alkylphenolia,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,981,Propionibacterium acnes,0.3473126079165394,0.3473126079165394,0.1,2.0,TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Citrobacter freundii,0.3473126079165394,0.3473126079165394,0.1,2.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Klebsiella pneumoniae,0.3473126079165394,0.3473126079165394,0.1,2.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Enterobacter cloacae,0.3473126079165394,0.3473126079165394,0.1,2.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Enterobacter asburiae,0.1736563039582697,0.1736563039582697,0.05,1.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,992,Enterobacter cloacae,22.169254557648696,0.12246898618409507,0.1842870999030068,190.0,FP,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Citrobacter freundii,17.26868249753688,0.08927344519209035,0.14354995150339475,148.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Achromobacter xylosoxidans,6.184055218712531,0.03416240140924757,0.05140640155189137,53.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Propionibacterium acnes,5.9506946444214925,0.0328732541862571,0.049466537342386034,51.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Enterobacter asburiae,2.333605742910389,0.0,0.019398642095053348,20.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,453,Escherichia coli,6325.455094369669,559.0965239149732,0.6210757767010058,15253.0,TP,BF15hiseqPE_rerun_part2,0.1,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Klebsiella pneumoniae,7.049940116979242,0.0,0.0006922105948939289,17.0,TN,BF15hiseqPE_rerun_part2,0.1,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Cronobacter sakazakii,6.635237757156934,0.0,0.0006514923246060507,16.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Escherichia fergusonii,5.805833037512317,0.0,0.0005700557840302944,14.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Shigella flexneri,5.3911306776900085,0.0,0.0005293375137424162,13.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,479,Klebsiella oxytoca,0.19779685946058423,0.13986350062198163,0.015151515151515152,1.0,TN,BF15hiseqPE_rerun_part2,0.1,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Achromobacter xylosoxidans,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Mycobacterium gilvum,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus intermedius,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus iniae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,_93,Streptococcus agalactiae,125.82897251120907,355.8980789296465,0.912797281993205,806.0,TP,BF15hiseqPE_rerun_part2,0.1,Joint Fluid,5.5,Bacteria,6405520.0,83.33333333,442.0
0,_93,Clavibacter michiganensis,0.15611535051018496,0.44156089197226617,0.0011325028312570782,1.0,TN,BF15hiseqPE_rerun_part2,0.1,Joint Fluid,5.5,Bacteria,6405520.0,83.33333333,442.0
0,_93,Achromobacter xylosoxidans,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Joint Fluid,5.5,Bacteria,6405520.0,83.33333333,442.0
0,_93,Staphylococcus aureus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Joint Fluid,5.5,Bacteria,6405520.0,83.33333333,442.0
0,_93,Streptococcus intermedius,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Joint Fluid,5.5,Bacteria,6405520.0,83.33333333,442.0
0,478,Leifsonia xyli,0.24567066864185885,0.12283533432092943,0.001303780964797914,1.0,TN,BF15hiseqPE_rerun_part2,0.1,Chest mass,8.0,nan,4070490.0,166.66666669999998,281.2
0,478,Achromobacter xylosoxidans,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass,8.0,nan,4070490.0,166.66666669999998,281.2
0,478,Staphylococcus aureus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass,8.0,nan,4070490.0,166.66666669999998,281.2
0,478,Streptococcus intermedius,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass,8.0,nan,4070490.0,166.66666669999998,281.2
0,478,Streptococcus iniae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Chest mass,8.0,nan,4070490.0,166.66666669999998,281.2
0,485,Streptococcus pyogenes,110.36129065202883,220.72258130405766,0.6441504178272981,925.0,TP,BF15hiseqPE_rerun_part2,0.1,Wound swab,6.0,Bacteria,8381562.0,8.333333332999999,
0,485,Streptococcus dysgalactiae,0.5965475170379937,0.0,0.003481894150417827,5.0,TN,BF15hiseqPE_rerun_part2,0.1,Wound swab,6.0,Bacteria,8381562.0,8.333333332999999,
0,485,Streptococcus agalactiae,0.2386190068151975,0.0,0.001392757660167131,2.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Wound swab,6.0,Bacteria,8381562.0,8.333333332999999,
0,485,Deinococcus geothermalis,0.2386190068151975,0.477238013630395,0.001392757660167131,2.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Wound swab,6.0,Bacteria,8381562.0,8.333333332999999,
0,485,Serratia marcescens,0.2386190068151975,0.477238013630395,0.001392757660167131,2.0,Extra TN,BF15hiseqPE_rerun_part2,0.1,Wound swab,6.0,Bacteria,8381562.0,8.333333332999999,
0,506,Achromobacter xylosoxidans,6.826288035223646,0.0011784459375095788,0.2916666666666667,14.0,TN,BF19hiseqEd1,0.1,Peritoneal Fluid,19.5,Bacteria,2050895.0,1.0,28.8
0,506,Allochromatium vinosum,1.9503680100638991,0.0003366988392884511,0.08333333333333333,4.0,Extra TN,BF19hiseqEd1,0.1,Peritoneal Fluid,19.5,Bacteria,2050895.0,1.0,28.8
0,506,Alicycliphilus denitrificans,1.9503680100638991,0.0003366988392884511,0.08333333333333333,4.0,Extra TN,BF19hiseqEd1,0.1,Peritoneal Fluid,19.5,Bacteria,2050895.0,1.0,28.8
0,506,Pseudogulbenkiania sp. NH8B,1.9503680100638991,0.0003366988392884511,0.08333333333333333,4.0,Extra TN,BF19hiseqEd1,0.1,Peritoneal Fluid,19.5,Bacteria,2050895.0,1.0,28.8
0,506,Thermus thermophilus,0.9751840050319496,0.00016834941964422555,0.041666666666666664,2.0,Extra TN,BF19hiseqEd1,0.1,Peritoneal Fluid,19.5,Bacteria,2050895.0,1.0,28.8
0,506,Nocardia farcinica,0.0,0.0,0.0,0.0,FN,BF19hiseqEd1,0.1,Peritoneal Fluid,19.5,Bacteria,2050895.0,1.0,28.8
0,626,Propionibacterium acnes,4.955569192547815,0.0387153843167798,0.044257112750263436,42.0,TN,BF19hiseqEd1,0.1,CSF,14.0,nan,8475313.0,1.78571429,
0,626,Achromobacter xylosoxidans,1.6518563975159384,0.012905128105593269,0.014752370916754479,14.0,Extra TN,BF19hiseqEd1,0.1,CSF,14.0,nan,8475313.0,1.78571429,
0,626,Methylobacterium radiotolerans,1.061907684117389,0.0082961537821671,0.009483667017913594,9.0,Extra TN,BF19hiseqEd1,0.1,CSF,14.0,nan,8475313.0,1.78571429,
0,626,Hymenobacter sp. APR13,0.8259281987579692,0.006452564052796634,0.007376185458377239,7.0,Extra TN,BF19hiseqEd1,0.1,CSF,14.0,nan,8475313.0,1.78571429,
0,626,Hymenobacter swuensis,0.5899487133985494,0.004608974323426167,0.005268703898840885,5.0,Extra TN,BF19hiseqEd1,0.1,CSF,14.0,nan,8475313.0,1.78571429,
0,649,Streptococcus salivarius,6.157058754088376,0.19240808606526175,0.017573504562352148,52.0,FP,BF19hiseqEd1,0.1,BAL,12.0,nan,8445591.0,1.0,31.3
0,649,Streptococcus mitis,4.854604017646604,0.12284516264166712,0.013856032443393038,41.0,Extra FP,BF19hiseqEd1,0.1,BAL,12.0,nan,8445591.0,1.0,31.3
0,649,Streptococcus pneumoniae,4.38098411348596,0.10804454063664698,0.012504224400135181,37.0,Extra FP,BF19hiseqEd1,0.1,BAL,12.0,nan,8445591.0,1.0,31.3
0,649,Streptococcus sp. I-P16,3.31533932912451,0.07474314112535169,0.009462656302805001,28.0,Extra TN,BF19hiseqEd1,0.1,BAL,12.0,nan,8445591.0,1.0,31.3
0,649,Streptococcus pseudopneumoniae,2.368099520803222,0.04514189711531142,0.006759040216289287,20.0,Extra TN,BF19hiseqEd1,0.1,BAL,12.0,nan,8445591.0,1.0,31.3
0,652,Salmonella enterica,3.6376765068847576,3.6376765068847576,0.06060606060606061,4.0,TP,BF19hiseqEd1,0.1,Abscess,7.0,Bacteria,1099603.0,1.0,25.7
0,652,Klebsiella pneumoniae,0.9094191267211894,0.7275353013769515,0.015151515151515152,1.0,TN,BF19hiseqEd1,0.1,Abscess,7.0,Bacteria,1099603.0,1.0,25.7
0,652,Micrococcus luteus,0.9094191267211894,0.9094191267211894,0.015151515151515152,1.0,Extra TN,BF19hiseqEd1,0.1,Abscess,7.0,Bacteria,1099603.0,1.0,25.7
0,652,Psychrobacter sp. PRwf-1,0.9094191267211894,0.9094191267211894,0.015151515151515152,1.0,Extra TN,BF19hiseqEd1,0.1,Abscess,7.0,Bacteria,1099603.0,1.0,25.7
0,652,Anoxybacillus flavithermus,0.9094191267211894,0.9094191267211894,0.015151515151515152,1.0,Extra TN,BF19hiseqEd1,0.1,Abscess,7.0,Bacteria,1099603.0,1.0,25.7
0,622,Propionibacterium acnes,1.6476559477278243,0.03640839667814664,0.07834101382488479,17.0,TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Erythrobacter litoralis,0.6784465667114571,0.014991692749825085,0.03225806451612903,7.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Achromobacter xylosoxidans,0.6784465667114571,0.014991692749825085,0.03225806451612903,7.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Klebsiella oxytoca,0.4846046905081836,0.010708351964160775,0.02304147465437788,5.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Pseudomonas stutzeri,0.3876837524065469,0.00856668157132862,0.018433179723502304,4.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,637,Achromobacter xylosoxidans,38.982103933622355,0.026918466832405428,0.17549956559513466,202.0,TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Escherichia coli,10.420958477304985,0.007196025786880659,0.04691572545612511,54.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Erythrobacter litoralis,8.877112776963507,0.006129947892527969,0.03996524761077324,46.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Propionibacterium acnes,5.789421376280548,0.0039977921038225886,0.026064291920069503,30.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Klebsiella oxytoca,5.4034599511951775,0.0037312726302344153,0.02432667245873154,28.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,495,Achromobacter xylosoxidans,0.16398546334461633,0.16398546334461633,0.125,2.0,TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Propionibacterium acnes,0.08199273167230817,0.08199273167230817,0.0625,1.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Bordetella bronchiseptica,0.08199273167230817,0.08199273167230817,0.0625,1.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Delftia acidovorans,0.08199273167230817,0.08199273167230817,0.0625,1.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Escherichia coli,0.08199273167230817,0.08199273167230817,0.0625,1.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,502,Achromobacter xylosoxidans,1.3767480925821347,0.17209351157276684,0.07598039215686274,31.0,FP,BF16hiseq,0.1,BAL,10.0,nan,22516828.0,2.5,
0,502,Propionibacterium acnes,0.31087860155080455,0.03885982519385057,0.01715686274509804,7.0,Extra TN,BF16hiseq,0.1,BAL,10.0,nan,22516828.0,2.5,
0,502,Klebsiella oxytoca,0.31087860155080455,0.03885982519385057,0.01715686274509804,7.0,Extra TN,BF16hiseq,0.1,BAL,10.0,nan,22516828.0,2.5,
0,502,Leifsonia xyli,0.13323368637891625,0.01665421079736453,0.007352941176470588,3.0,Extra TN,BF16hiseq,0.1,BAL,10.0,nan,22516828.0,2.5,
0,502,Caulobacter segnis,0.04441122879297208,0.00555140359912151,0.0024509803921568627,1.0,Extra TN,BF16hiseq,0.1,BAL,10.0,nan,22516828.0,2.5,
0,937,Propionibacterium acnes,7.925838927275054,0.7005518065085627,0.008924907673368896,87.0,FP,BF22bc,0.1,CSF,10.5,nan,10976756.0,1.0,
0,937,Achromobacter xylosoxidans,2.004235131035071,0.17715103153090092,0.0022568732047599507,22.0,Extra FP,BF22bc,0.1,CSF,10.5,nan,10976756.0,1.0,
0,937,Pseudomonas stutzeri,1.0021175655175354,0.08857551576545046,0.0011284366023799754,11.0,Extra TN,BF22bc,0.1,CSF,10.5,nan,10976756.0,1.0,
0,937,Variovorax paradoxus,0.8199143717870745,0.07247087653536856,0.0009232663110381617,9.0,Extra TN,BF22bc,0.1,CSF,10.5,nan,10976756.0,1.0,
0,937,Propionibacterium propionicum,0.6377111780566134,0.0,0.000718096019696348,7.0,Extra TN,BF22bc,0.1,CSF,10.5,nan,10976756.0,1.0,
0,952,Aggregatibacter aphrophilus,10.36856120578138,10.36856120578138,0.7325581395348837,63.0,TP,BF22bc,0.1,Abscess,7.0,Bacteria,6076060.0,25.0,
0,952,Aggregatibacter actinomycetemcomitans,1.3166426927976354,0.0,0.09302325581395349,8.0,TN,BF22bc,0.1,Abscess,7.0,Bacteria,6076060.0,25.0,
0,952,Haemophilus influenzae,0.32916067319940884,0.0,0.023255813953488372,2.0,Extra TN,BF22bc,0.1,Abscess,7.0,Bacteria,6076060.0,25.0,
0,952,Acetobacter pasteurianus,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,Bacteria,6076060.0,25.0,
0,952,Pseudomonas rhizosphaerae,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,Bacteria,6076060.0,25.0,
0,902,Methylibium petroleiphilum,1.9614590116712416,0.0009577436580425984,0.109375,14.0,TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Achromobacter xylosoxidans,1.821354796551867,0.0008893333967538413,0.1015625,13.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Pseudomonas aeruginosa,0.8406252907162464,0.00041046156773254217,0.046875,6.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Comamonadaceae bacterium B1,0.5604168604774976,0.00027364104515502813,0.03125,4.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Rhodopseudomonas palustris,0.5604168604774976,0.00027364104515502813,0.03125,4.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,947,Achromobacter xylosoxidans,4.803953974384517,0.053076694246802475,0.11842105263157894,36.0,TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Propionibacterium acnes,1.8682043233717565,0.020640936651534294,0.046052631578947366,14.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Alicycliphilus denitrificans,0.9341021616858782,0.010320468325767147,0.023026315789473683,7.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Comamonadaceae bacterium A1,0.9341021616858782,0.010320468325767147,0.023026315789473683,7.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Pseudomonas stutzeri,0.8006589957307528,0.008846115707800412,0.019736842105263157,6.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,901,Propionibacterium acnes,0.9361551546107046,0.16549041451699253,0.16666666666666666,8.0,FP,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Allochromatium vinosum,0.23403878865267616,0.041372603629248134,0.041666666666666664,2.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Micrococcus luteus,0.23403878865267616,0.041372603629248134,0.041666666666666664,2.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Variovorax paradoxus,0.23403878865267616,0.041372603629248134,0.041666666666666664,2.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Achromobacter xylosoxidans,0.23403878865267616,0.041372603629248134,0.041666666666666664,2.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,951,Acetobacter pasteurianus,0.0,0.0,0.0,0,TN,BF22bc,0.1,Peritoneal Fluid,2.0,Bacteria,4484178.0,1.0,
0,951,Pseudomonas simiae,0.0,0.0,0.0,0,Extra TN,BF22bc,0.1,Peritoneal Fluid,2.0,Bacteria,4484178.0,1.0,
0,951,Pseudomonas oryzihabitans,0.0,0.0,0.0,0,Extra TN,BF22bc,0.1,Peritoneal Fluid,2.0,Bacteria,4484178.0,1.0,
0,951,Pseudomonas parafulva,0.0,0.0,0.0,0,Extra TN,BF22bc,0.1,Peritoneal Fluid,2.0,Bacteria,4484178.0,1.0,
0,951,Pseudomonas plecoglossicida,0.0,0.0,0.0,0,Extra TN,BF22bc,0.1,Peritoneal Fluid,2.0,Bacteria,4484178.0,1.0,
