,row,Species,RPM,adjustedRPM,microbial %,Hits,Truth,Run,RPMThreshold,sampleType,cycles,organism,total reads,dilution factor,nanodrop
0,453,Aspergillus fumigatus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Urine,10.5,nan,2411368.0,1.041666667,
0,453,Absidia idahoensis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Urine,10.5,nan,2411368.0,1.041666667,
0,453,Lodderomyces elongisporus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Urine,10.5,nan,2411368.0,1.041666667,
0,453,Byssochlamys spectabilis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Urine,10.5,nan,2411368.0,1.041666667,
0,478,Coccidioides immitis,83.77369800687387,41.886849003436936,0.4445893089960887,341.0,TP,BF15hiseqPE_rerun_part2,0.01,Chest mass,8.0,Fungi,4070490.0,166.66666669999998,281.2
0,478,Aspergillus fumigatus,0.24567066864185885,0.12283533432092943,0.001303780964797914,1.0,FP,BF15hiseqPE_rerun_part2,0.01,Chest mass,8.0,Fungi,4070490.0,166.66666669999998,281.2
0,478,Byssochlamys spectabilis,0.24567066864185885,0.12283533432092943,0.001303780964797914,1.0,Extra FP,BF15hiseqPE_rerun_part2,0.01,Chest mass,8.0,Fungi,4070490.0,166.66666669999998,281.2
0,478,Angiostrongylus cantonensis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Chest mass,8.0,Fungi,4070490.0,166.66666669999998,281.2
0,478,Absidia idahoensis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Chest mass,8.0,Fungi,4070490.0,166.66666669999998,281.2
0,479,Coccidioides immitis,2.9669528919087633,2.0979525093297244,0.22727272727272727,15.0,TP,BF15hiseqPE_rerun_part2,0.01,Chest mass fluid,7.5,Fungi,5055692.0,1666.666667,3211.8
0,479,Angiostrongylus cantonensis,0.0,0.0,0.0,0.0,TN,BF15hiseqPE_rerun_part2,0.01,Chest mass fluid,7.5,Fungi,5055692.0,1666.666667,3211.8
0,479,Aspergillus fumigatus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Chest mass fluid,7.5,Fungi,5055692.0,1666.666667,3211.8
0,479,Absidia idahoensis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Chest mass fluid,7.5,Fungi,5055692.0,1666.666667,3211.8
0,479,Lodderomyces elongisporus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Chest mass fluid,7.5,Fungi,5055692.0,1666.666667,3211.8
0,485,Angiostrongylus cantonensis,0.0,0.0,0.0,0.0,TN,BF15hiseqPE_rerun_part2,0.01,Wound swab,6.0,nan,8381562.0,8.333333332999999,
0,485,Aspergillus fumigatus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Wound swab,6.0,nan,8381562.0,8.333333332999999,
0,485,Absidia idahoensis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Wound swab,6.0,nan,8381562.0,8.333333332999999,
0,485,Lodderomyces elongisporus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Wound swab,6.0,nan,8381562.0,8.333333332999999,
0,485,Byssochlamys spectabilis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,0.01,Wound swab,6.0,nan,8381562.0,8.333333332999999,
0,506,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF19hiseqEd1,0.01,Peritoneal Fluid,19.5,nan,2050895.0,1.0,28.8
0,506,Zygotorulaspora mrakii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Peritoneal Fluid,19.5,nan,2050895.0,1.0,28.8
0,506,Saccharomyces uvarum,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Peritoneal Fluid,19.5,nan,2050895.0,1.0,28.8
0,506,Tetrapisispora blattae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Peritoneal Fluid,19.5,nan,2050895.0,1.0,28.8
0,506,Tetrapisispora phaffii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Peritoneal Fluid,19.5,nan,2050895.0,1.0,28.8
0,626,Coccidioides immitis,64.4223995031216,0.5032999961181375,0.5753424657534246,546.0,TP,BF19hiseqEd1,0.01,CSF,14.0,Fungi,8475313.0,1.78571429,
0,626,Coccidioides posadasii,14.984697320323155,0.0667379482032109,0.13382507903055849,127.0,FP,BF19hiseqEd1,0.01,CSF,14.0,Fungi,8475313.0,1.78571429,
0,626,Histoplasma capsulatum,0.23597948535941976,0.0018435897293704669,0.002107481559536354,2.0,Extra TN,BF19hiseqEd1,0.01,CSF,14.0,Fungi,8475313.0,1.78571429,
0,626,Parastagonospora nodorum,0.11798974267970988,0.0009217948646852334,0.001053740779768177,1.0,Extra TN,BF19hiseqEd1,0.01,CSF,14.0,Fungi,8475313.0,1.78571429,
0,626,Ophidiomyces ophiodiicola,0.11798974267970988,0.0009217948646852334,0.001053740779768177,1.0,Extra TN,BF19hiseqEd1,0.01,CSF,14.0,Fungi,8475313.0,1.78571429,
0,649,Cryptococcus neoformans,116.74730637559881,3.648353324237463,0.3332206826630618,986.0,TP,BF19hiseqEd1,0.01,BAL,12.0,Fungi,8445591.0,1.0,31.3
0,649,Aspergillus fumigatus,0.4736199041606443,0.014800622005020135,0.0013518080432578573,4.0,FP,BF19hiseqEd1,0.01,BAL,12.0,Fungi,8445591.0,1.0,31.3
0,649,Agaricus bisporus,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,BAL,12.0,Fungi,8445591.0,1.0,31.3
0,649,Zygotorulaspora mrakii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,BAL,12.0,Fungi,8445591.0,1.0,31.3
0,649,Saccharomyces uvarum,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,BAL,12.0,Fungi,8445591.0,1.0,31.3
0,652,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF19hiseqEd1,0.01,Abscess,7.0,nan,1099603.0,1.0,25.7
0,652,Zygotorulaspora mrakii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Abscess,7.0,nan,1099603.0,1.0,25.7
0,652,Saccharomyces uvarum,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Abscess,7.0,nan,1099603.0,1.0,25.7
0,652,Tetrapisispora blattae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Abscess,7.0,nan,1099603.0,1.0,25.7
0,652,Tetrapisispora phaffii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,Abscess,7.0,nan,1099603.0,1.0,25.7
0,622,Candida parapsilosis,0.19384187620327345,0.00428334078566431,0.009216589861751152,2.0,TN,BF19hiseqEd1,0.01,CSF,12.5,nan,10317688.0,1.0,
0,622,Malassezia globosa,0.09692093810163672,0.002141670392832155,0.004608294930875576,1.0,Extra TN,BF19hiseqEd1,0.01,CSF,12.5,nan,10317688.0,1.0,
0,622,Agaricus bisporus,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,CSF,12.5,nan,10317688.0,1.0,
0,622,Zygotorulaspora mrakii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,CSF,12.5,nan,10317688.0,1.0,
0,622,Tetrapisispora blattae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,CSF,12.5,nan,10317688.0,1.0,
0,637,Malassezia globosa,1.5438457003414794,0.0010660778943526901,0.0069504778453518675,8.0,TN,BF19hiseqEd1,0.01,CSF,17.5,nan,5181865.0,1.0,
0,637,Cordyceps militaris,1.3508649877987944,0.0009328181575586038,0.006081668114682885,7.0,Extra TN,BF19hiseqEd1,0.01,CSF,17.5,nan,5181865.0,1.0,
0,637,Zygotorulaspora mrakii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,CSF,17.5,nan,5181865.0,1.0,
0,637,Saccharomyces uvarum,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,CSF,17.5,nan,5181865.0,1.0,
0,637,Tetrapisispora blattae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.01,CSF,17.5,nan,5181865.0,1.0,
0,495,Aplysia californica,0.0,0.0,0.0,0.0,TN,BF16hiseq,0.01,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Parascaris equorum,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.01,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Leptosphaeria biglobosa,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.01,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Malassezia globosa,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.01,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Fusarium fujikuroi,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.01,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,502,Aspergillus terreus,9.504002961696026,1.1880003702120032,0.5245098039215687,214.0,TP,BF16hiseq,0.01,BAL,10.0,Fungi,22516828.0,2.5,
0,502,Aspergillus fumigatus,2.9755523291291293,0.19374398560934067,0.1642156862745098,67.0,TP,BF16hiseq,0.01,BAL,10.0,Fungi,22516828.0,2.5,
0,502,Candida albicans,0.31087860155080455,0.03885982519385057,0.01715686274509804,7.0,FP,BF16hiseq,0.01,BAL,10.0,Fungi,22516828.0,2.5,
0,502,Penicillium rubens,0.08882245758594416,0.0,0.004901960784313725,2.0,Extra TN,BF16hiseq,0.01,BAL,10.0,Fungi,22516828.0,2.5,
0,502,Aspergillus oryzae,0.08882245758594416,0.0,0.004901960784313725,2.0,Extra TN,BF16hiseq,0.01,BAL,10.0,Fungi,22516828.0,2.5,
0,937,Coccidioides immitis,437.19656335624114,38.64308183258152,0.492306114074682,4799.0,TP,BF22bc,0.01,CSF,10.5,Fungi,10976756.0,1.0,
0,937,Histoplasma capsulatum,0.7288127749218439,0.06441855692032761,0.0008206811653672548,8.0,FP,BF22bc,0.01,CSF,10.5,Fungi,10976756.0,1.0,
0,937,Auxarthron sp. 07MA16,0.45550798432615247,0.040261598075204755,0.0005129257283545343,5.0,Extra FP,BF22bc,0.01,CSF,10.5,Fungi,10976756.0,1.0,
0,937,Blastomyces dermatitidis,0.2733047905956915,0.020936030999106472,0.00030775543701272055,3.0,Extra FP,BF22bc,0.01,CSF,10.5,Fungi,10976756.0,1.0,
0,937,Udeniomyces pannonicus,0.2733047905956915,0.024156958845122856,0.00030775543701272055,3.0,Extra FP,BF22bc,0.01,CSF,10.5,Fungi,10976756.0,1.0,
0,952,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22bc,0.01,Abscess,7.0,nan,6076060.0,25.0,
0,952,Punctularia strigosozonata,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Abscess,7.0,nan,6076060.0,25.0,
0,952,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Abscess,7.0,nan,6076060.0,25.0,
0,952,Volvariella volvacea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Abscess,7.0,nan,6076060.0,25.0,
0,952,Dichomitus squalens,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Abscess,7.0,nan,6076060.0,25.0,
0,951,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22bc,0.01,Peritoneal Fluid,2.0,nan,4484178.0,1.0,
0,951,Punctularia strigosozonata,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Peritoneal Fluid,2.0,nan,4484178.0,1.0,
0,951,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Peritoneal Fluid,2.0,nan,4484178.0,1.0,
0,951,Volvariella volvacea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Peritoneal Fluid,2.0,nan,4484178.0,1.0,
0,951,Dichomitus squalens,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Peritoneal Fluid,2.0,nan,4484178.0,1.0,
0,902,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22bc,0.01,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Punctularia strigosozonata,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Volvariella volvacea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Dichomitus squalens,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,947,Udeniomyces pannonicus,0.4003294978653764,0.004423057853900206,0.009868421052631578,3.0,TN,BF22bc,0.01,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Heterobasidion irregulare,0.26688633191025096,0.002948705235933471,0.006578947368421052,2.0,Extra TN,BF22bc,0.01,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Rhodosporidium toruloides,0.26688633191025096,0.002948705235933471,0.006578947368421052,2.0,Extra TN,BF22bc,0.01,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Sebacina sp. Seb14L,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.01,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Guehomyces pullulans,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.01,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,901,Cryptococcus neoformans,0.11701939432633808,0.020686301814624067,0.020833333333333332,1.0,FP,BF22bc,0.01,CSF,9.5,nan,8545592.0,1.0,
0,901,Agaricus bisporus,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,CSF,9.5,nan,8545592.0,1.0,
0,901,Punctularia strigosozonata,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,CSF,9.5,nan,8545592.0,1.0,
0,901,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,CSF,9.5,nan,8545592.0,1.0,
0,901,Volvariella volvacea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.01,CSF,9.5,nan,8545592.0,1.0,
0,439,Parascaris equorum,0.0,0.0,0.0,0.0,TN,BF23g,0.01,Peritoneal Fluid,2.0,nan,420437.0,1.0,
0,439,Aspergillus flavus,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Peritoneal Fluid,2.0,nan,420437.0,1.0,
0,439,Trichomonas vaginalis,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Peritoneal Fluid,2.0,nan,420437.0,1.0,
0,439,Talaromyces marneffei,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Peritoneal Fluid,2.0,nan,420437.0,1.0,
0,439,Toxoplasma gondii,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Peritoneal Fluid,2.0,nan,420437.0,1.0,
0,484,Parascaris equorum,0.0,0.0,0.0,0.0,TN,BF23g,0.01,Seroma - Thoracic spine,2.0,nan,615615.0,1.0,
0,484,Aspergillus flavus,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Seroma - Thoracic spine,2.0,nan,615615.0,1.0,
0,484,Trichomonas vaginalis,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Seroma - Thoracic spine,2.0,nan,615615.0,1.0,
0,484,Talaromyces marneffei,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Seroma - Thoracic spine,2.0,nan,615615.0,1.0,
0,484,Toxoplasma gondii,0.0,0.0,0.0,0.0,Extra TN,BF23g,0.01,Seroma - Thoracic spine,2.0,nan,615615.0,1.0,
0,513,Parascaris equorum,0.0,0.0,0.0,0,TN,BF23g,0.01,Fluid - perigastric,2.0,Fungi,538741.0,1.0,
0,513,Macrobiotus sp. CJS-2007b,0.0,0.0,0.0,0,Extra TN,BF23g,0.01,Fluid - perigastric,2.0,Fungi,538741.0,1.0,
0,513,Sporisorium reilianum,0.0,0.0,0.0,0,Extra TN,BF23g,0.01,Fluid - perigastric,2.0,Fungi,538741.0,1.0,
0,513,Trichomonas vaginalis,0.0,0.0,0.0,0,Extra TN,BF23g,0.01,Fluid - perigastric,2.0,Fungi,538741.0,1.0,
0,513,Talaromyces marneffei,0.0,0.0,0.0,0,Extra TN,BF23g,0.01,Fluid - perigastric,2.0,Fungi,538741.0,1.0,
0,513,Candida parapsilosis,0.0,0.0,0.0,0.0,FN,BF23g,0.01,Fluid - perigastric,2.0,Fungi,538741.0,1.0,
0,514,Candida tropicalis,4.399633363886343,1.5555052931693072,0.11538461538461539,3.0,TP,BF23g,0.01,Abscess,8.5,Fungi,681875.0,1.0,
