,row,Species,RPM,adjustedRPM,microbial %,Hits,Truth,Run,RPMThreshold,sampleType,cycles,organism,total reads,dilution factor,nanodrop
0,507,Thermoanaerobacterium xylanolyticum,0.9070498114178653,0.02004315851648599,0.003298774740810556,7.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Burkholderia gladioli,0.7774712669295988,0.017179850156987992,0.002827521206409048,6.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Leuconostoc citreum,0.7774712669295988,0.017179850156987992,0.002827521206409048,6.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pseudomonas poae,0.6478927224413323,0.014316541797489993,0.00235626767200754,5.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Thermus thermophilus,0.6478927224413323,0.014316541797489993,0.00235626767200754,5.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Enterobacter cloacae,0.6478927224413323,0.014316541797489993,0.00235626767200754,5.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Serratia proteamaculans,0.5183141779530659,0.011453233437991995,0.001885014137606032,4.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Rubrobacter xylanophilus,0.5183141779530659,0.011453233437991995,0.001885014137606032,4.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Thermus scotoductus,0.5183141779530659,0.011453233437991995,0.001885014137606032,4.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pseudomonas protegens,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Sphingomonas sanxanigenens,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Staphylococcus lugdunensis,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Stenotrophomonas maltophilia,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Geobacillus kaustophilus,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pseudomonas entomophila,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Gordonia bronchialis,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pelotomaculum thermopropionicum,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Bacillus methanolicus,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Yersinia pestis,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pseudomonas syringae,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Elizabethkingia anophelis,0.3887356334647994,0.008589925078493996,0.001413760603204524,3.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Burkholderia multivorans,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Ochrobactrum anthropi,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Thermanaerovibrio acidaminovorans,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pseudomonas fluorescens,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pseudoxanthomonas spadix,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Leuconostoc carnosum,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Burkholderia cepacia,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Burkholderia cenocepacia,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Burkholderia lata,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Geobacillus thermodenitrificans,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Carnobacterium maltaromaticum,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Ralstonia pickettii,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Jeotgalibacillus sp. D5,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Sphingopyxis sp. Kp5.2,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Bacillus megaterium,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,507,Pseudomonas simiae,0.25915708897653295,0.005726616718995998,0.000942507068803016,2.0,Extra TN,BF19hiseq,118.1881568998848,Fluid left heel in CTM,12.5,Bacteria,7717327.0,1.0,274.8
0,453,Escherichia coli,6325.455094369669,559.0965239149732,0.6210757767010058,15253.0,TP,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Klebsiella pneumoniae,7.049940116979242,0.0,0.0006922105948939289,17.0,TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Cronobacter sakazakii,6.635237757156934,0.0,0.0006514923246060507,16.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Escherichia fergusonii,5.805833037512317,0.0,0.0005700557840302944,14.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Shigella flexneri,5.3911306776900085,0.0,0.0005293375137424162,13.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Shigella sonnei,4.9764283178677005,0.0,0.000488619243454538,12.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Shigella dysenteriae,4.9764283178677005,0.0,0.000488619243454538,12.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Salmonella enterica,4.5617259580453915,0.0,0.0004479009731666599,11.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Prevotella denticola,2.0735117991115417,0.1832742817527612,0.00020359135143939086,5.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Escherichia albertii,2.0735117991115417,0.0,0.00020359135143939086,5.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Shigella boydii,1.2441070794669251,0.0,0.0001221548108636345,3.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Corynebacterium aurimucosum,1.2441070794669251,0.10996456905165672,0.0001221548108636345,3.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Klebsiella oxytoca,1.2441070794669251,0.0,0.0001221548108636345,3.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Citrobacter koseri,1.2441070794669251,0.0,0.0001221548108636345,3.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Citrobacter rodentium,1.2441070794669251,0.0,0.0001221548108636345,3.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Pectobacterium carotovorum,0.8294047196446167,0.0,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Gardnerella vaginalis,0.8294047196446167,0.07330971270110448,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Bradyrhizobium sp. S23321,0.8294047196446167,0.07330971270110448,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Enterobacter cloacae,0.8294047196446167,0.0,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Enterobacter aerogenes,0.8294047196446167,0.0,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Staphylococcus aureus,0.8294047196446167,0.07330971270110448,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Micrococcus luteus,0.8294047196446167,0.07330971270110448,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Corynebacterium ulcerans,0.8294047196446167,0.07330971270110448,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Yersinia enterocolitica,0.8294047196446167,0.0,8.143654057575634e-05,2.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Sphingobium chlorophenolicum,0.41470235982230835,0.03665485635055224,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Salmonella bongori,0.41470235982230835,0.0,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Thermobispora bispora,0.41470235982230835,0.03665485635055224,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,bacterium 5-LKL1,0.41470235982230835,0.03665485635055224,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Serratia fonticola,0.41470235982230835,0.0,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Legionella pneumophila,0.41470235982230835,0.03665485635055224,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Actinobacillus porcitonsillarum,0.41470235982230835,0.03665485635055224,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,bacterium NLAE-zl-H145,0.41470235982230835,0.03665485635055224,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Pluralibacter gergoviae,0.41470235982230835,0.0,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Pantoea sp. PSNIH2,0.41470235982230835,0.0,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Dickeya zeae,0.41470235982230835,0.0,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Candidatus Hamiltonella defensa,0.41470235982230835,0.0,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Echinicola vietnamensis,0.41470235982230835,0.03665485635055224,4.071827028787817e-05,1.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus mutans,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus pyogenes,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus pseudopneumoniae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus pneumoniae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus parasanguinis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus oralis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus oligofermentans,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus intermedius,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus mitis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus sanguinis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus iniae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus hyointestinalis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,453,Streptococcus dysgalactiae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Urine,10.5,Bacteria,2411368.0,1.041666667,
0,479,Klebsiella oxytoca,0.19779685946058423,0.13986350062198163,0.015151515151515152,1.0,TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Mannheimia varigena,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus mitis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus intermedius,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus iniae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus hyointestinalis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus dysgalactiae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus dentisani,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus constellatus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus anginosus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus agalactiae,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Lactococcus lactis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Staphylococcus epidermidis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Staphylococcus aureus,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Sphingobium chlorophenolicum,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Thauera sp. MZ1T,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Dechloromonas aromatica,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Agrobacterium fabrum,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Thermobispora bispora,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Pseudomonas aeruginosa,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Propionibacterium avidum,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Prevotella melaninogenica,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Prevotella intermedia,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Prevotella denticola,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Prevotella dentalis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus mutans,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Bacillus amyloliquefaciens,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus oligofermentans,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptococcus sp. oral clone ASCD01,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,bacterium 5-LKL1,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Stenotrophomonas rhizophila,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Stenotrophomonas maltophilia,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Pseudoxanthomonas spadix,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Veillonella parvula,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Megasphaera elsdenii,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Mahella australiensis,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
0,479,Streptosporangium roseum,0.0,0.0,0.0,0.0,Extra TN,BF15hiseqPE_rerun_part2,118.1881568998848,Chest mass fluid,7.5,nan,5055692.0,1666.666667,3211.8
