,row,Species,RPM,adjustedRPM,microbial %,Hits,Truth,Run,RPMThreshold,sampleType,cycles,organism,total reads,dilution factor,nanodrop
0,1111,Zygosaccharomyces gambellarensis,0.0,0.0,0.0,0.0,Extra TN,BF23bc,0.1,CSF,12.5,nan,4716345.0,1.0,
0,977,Lodderomyces elongisporus,0.06768059645014594,0.09571481740929676,0.014388489208633094,2.0,TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Agaricus bisporus,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Pyrenophora tritici-repentis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Verticillium dahliae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Verticillium alfalfae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Candida boidinii,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Parastagonospora nodorum,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Halicephalobus gingivalis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Brugia malayi,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,977,Nectria haematococca,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,6.5,nan,29550567.0,1.0,
0,979,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Pyrenophora tritici-repentis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Verticillium dahliae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Verticillium alfalfae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Candida boidinii,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Parastagonospora nodorum,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Halicephalobus gingivalis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Brugia malayi,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Nectria haematococca,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,979,Fusarium verticillioides,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Peritoneal Fluid,7.0,nan,18395347.0,1.0,
0,980,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Pyrenophora tritici-repentis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Verticillium dahliae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Verticillium alfalfae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Candida boidinii,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Parastagonospora nodorum,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Halicephalobus gingivalis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Brugia malayi,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Nectria haematococca,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,980,Fusarium verticillioides,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.5,nan,15323980.0,1.0,
0,981,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Pyrenophora tritici-repentis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Verticillium dahliae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Verticillium alfalfae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Candida boidinii,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Parastagonospora nodorum,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Halicephalobus gingivalis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Brugia malayi,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Nectria haematococca,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,981,Fusarium verticillioides,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,Pleural Fluid,7.0,nan,5758501.0,1.0,
0,992,Botrytis cinerea,0.23336057429103893,0.0012891472229904746,0.0019398642095053346,2.0,TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Strongylocentrotus purpuratus,0.11668028714551947,0.0006445736114952373,0.0009699321047526673,1.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Agaricus bisporus,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Nectria haematococca,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Verticillium alfalfae,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Candida boidinii,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Parastagonospora nodorum,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Halicephalobus gingivalis,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Brugia malayi,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,992,Fusarium verticillioides,0.0,0.0,0.0,0.0,Extra TN,BF22cd,0.1,CSF,14.5,nan,8570428.0,1.0,
0,622,Candida parapsilosis,0.19384187620327345,0.00428334078566431,0.009216589861751152,2.0,TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Malassezia globosa,0.09692093810163672,0.002141670392832155,0.004608294930875576,1.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Agaricus bisporus,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Zygotorulaspora mrakii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Tetrapisispora blattae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Tetrapisispora phaffii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Torulaspora franciscae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Torulaspora microellipsoides,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Vanderwaltozyma polyspora,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,622,Williopsis pratensis,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,12.5,nan,10317688.0,1.0,
0,637,Malassezia globosa,1.5438457003414794,0.0010660778943526901,0.0069504778453518675,8.0,TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Cordyceps militaris,1.3508649877987944,0.0009328181575586038,0.006081668114682885,7.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Zygotorulaspora mrakii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Saccharomyces uvarum,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Tetrapisispora blattae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Tetrapisispora phaffii,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Torulaspora franciscae,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Torulaspora microellipsoides,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Vanderwaltozyma polyspora,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,637,Williopsis pratensis,0.0,0.0,0.0,0.0,Extra TN,BF19hiseqEd1,0.1,CSF,17.5,nan,5181865.0,1.0,
0,495,Aplysia californica,0.0,0.0,0.0,0.0,TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Parascaris equorum,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Leptosphaeria biglobosa,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Malassezia globosa,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Fusarium fujikuroi,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Fusarium graminearum,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Neonectria galligena,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Syphacia muris,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Cyberlindnera jadinii,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,495,Phakopsora pachyrhizi,0.0,0.0,0.0,0.0,Extra TN,BF16hiseq,0.1,Pleural Fluid,7.0,nan,12196203.0,1.0,
0,952,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Punctularia strigosozonata,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Volvariella volvacea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Dichomitus squalens,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Fibroporia vaillantii,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Lignosus rhinocerotis,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Prorocentrum micans,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Coprinopsis cinerea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,952,Puccinia graminis,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Abscess,7.0,nan,6076060.0,25.0,
0,902,Agaricus bisporus,0.0,0.0,0.0,0.0,TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Punctularia strigosozonata,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Volvariella volvacea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Dichomitus squalens,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Fibroporia vaillantii,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Lignosus rhinocerotis,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Prorocentrum micans,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Coprinopsis cinerea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,902,Puccinia graminis,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,Pleural Fluid,18.0,nan,7137544.0,1.0,
0,947,Udeniomyces pannonicus,0.4003294978653764,0.004423057853900206,0.009868421052631578,3.0,TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Heterobasidion irregulare,0.26688633191025096,0.002948705235933471,0.006578947368421052,2.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Rhodosporidium toruloides,0.26688633191025096,0.002948705235933471,0.006578947368421052,2.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Sebacina sp. Seb14L,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Guehomyces pullulans,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Cryptococcus neoformans,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Trametes versicolor,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Punctularia strigosozonata,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Phoma novae-verbascicola,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,947,Pseudozyma flocculosa,0.13344316595512548,0.0014743526179667355,0.003289473684210526,1.0,Extra TN,BF22bc,0.1,Pleural Fluid,13.5,nan,7493827.0,1.0,
0,901,Cryptococcus neoformans,0.11701939432633808,0.020686301814624067,0.020833333333333332,1.0,TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Agaricus bisporus,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Punctularia strigosozonata,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Volvariella volvacea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Dichomitus squalens,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Fibroporia vaillantii,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Lignosus rhinocerotis,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Prorocentrum micans,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,901,Coprinopsis cinerea,0.0,0.0,0.0,0.0,Extra TN,BF22bc,0.1,CSF,9.5,nan,8545592.0,1.0,
0,1033,Albugo laibachii,0.0,0.0,0.0,0.0,TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Verticillium alfalfae,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Saprolegnia diclina,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Caenorhabditis remanei,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Pycnoporus sp. ZW02.30,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Setosphaeria turcica,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Pyrenophora tritici-repentis,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Pyrenophora teres,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Bipolaris zeicola,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
0,1033,Bipolaris sorokiniana,0.0,0.0,0.0,0.0,Extra TN,BF22ePlus,0.1,Peritoneal Fluid,5.5,nan,18397883.0,1.0,
